Student ID,Name,Amount Due,Payment Status
STU0000776,Student 776,25000,Paid
STU0000777,Student 777,25000,Pending
STU0000778,Student 778,25000,Paid
STU0000779,Student 779,18000,Paid
STU0000780,Student 780,18000,Pending
STU0000781,Student 781,12000,Pending
STU0000782,Student 782,18000,Paid
STU0000783,Student 783,18000,Pending
STU0000784,Student 784,12000,Paid
STU0000785,Student 785,25000,Pending
STU0000786,Student 786,25000,Paid
STU0000787,Student 787,12000,Paid
STU0000788,Student 788,12000,Paid
STU0000789,Student 789,25000,Paid
STU0000790,Student 790,18000,Pending
STU0000791,Student 791,18000,Pending
STU0000792,Student 792,12000,Pending
STU0000793,Student 793,18000,Pending
STU0000794,Student 794,12000,Pending
STU0000795,Student 795,12000,Paid
STU0000796,Student 796,12000,Pending
STU0000797,Student 797,18000,Pending
STU0000798,Student 798,12000,Pending
STU0000799,Student 799,18000,Paid
STU0000800,Student 800,18000,Paid
STU0000801,Student 801,25000,Paid
STU0000802,Student 802,12000,Pending
STU0000803,Student 803,18000,Pending
STU0000804,Student 804,12000,Paid
STU0000805,Student 805,25000,Paid
STU0000806,Student 806,12000,Paid
STU0000807,Student 807,18000,Pending
STU0000808,Student 808,12000,Pending
STU0000809,Student 809,12000,Paid
STU0000810,Student 810,12000,Pending
STU0000811,Student 811,18000,Paid
STU0000812,Student 812,18000,Pending
STU0000813,Student 813,25000,Pending
STU0000814,Student 814,25000,Pending
STU0000815,Student 815,18000,Pending
STU0000816,Student 816,18000,Pending
STU0000817,Student 817,25000,Pending
STU0000818,Student 818,12000,Paid
STU0000819,Student 819,12000,Paid
STU0000820,Student 820,18000,Paid
STU0000821,Student 821,12000,Paid
STU0000822,Student 822,25000,Paid
STU0000823,Student 823,25000,Pending
STU0000824,Student 824,18000,Paid
STU0000825,Student 825,25000,Pending
STU0000826,Student 826,12000,Paid
STU0000827,Student 827,12000,Paid
STU0000828,Student 828,25000,Paid
STU0000829,Student 829,18000,Pending
STU0000830,Student 830,25000,Pending
STU0000831,Student 831,12000,Paid
STU0000832,Student 832,25000,Pending
STU0000833,Student 833,25000,Paid
STU0000834,Student 834,18000,Paid
STU0000835,Student 835,12000,Paid
STU0000836,Student 836,25000,Paid
STU0000837,Student 837,12000,Paid
STU0000838,Student 838,25000,Paid
STU0000839,Student 839,25000,Pending
STU0000840,Student 840,25000,Pending
STU0000841,Student 841,25000,Pending
STU0000842,Student 842,18000,Paid
STU0000843,Student 843,25000,Paid
STU0000844,Student 844,12000,Pending
STU0000845,Student 845,25000,Pending
STU0000846,Student 846,12000,Paid
STU0000847,Student 847,12000,Pending
STU0000848,Student 848,25000,Pending
STU0000849,Student 849,18000,Paid
STU0000850,Student 850,12000,Paid
STU0000851,Student 851,18000,Paid
STU0000852,Student 852,25000,Pending
STU0000853,Student 853,25000,Pending
STU0000854,Student 854,25000,Paid
STU0000855,Student 855,18000,Pending
STU0000856,Student 856,12000,Paid
STU0000857,Student 857,18000,Paid
STU0000858,Student 858,12000,Paid
STU0000859,Student 859,18000,Pending
STU0000860,Student 860,12000,Pending
STU0000861,Student 861,18000,Paid
STU0000862,Student 862,25000,Paid
STU0000863,Student 863,18000,Paid
STU0000864,Student 864,12000,Pending
STU0000865,Student 865,12000,Pending
STU0000866,Student 866,12000,Paid
STU0000867,Student 867,18000,Pending
STU0000868,Student 868,25000,Pending
STU0000869,Student 869,25000,Paid
STU0000870,Student 870,25000,Pending
STU0000871,Student 871,25000,Pending
STU0000872,Student 872,12000,Paid
STU0000873,Student 873,18000,Paid
STU0000874,Student 874,18000,Paid
STU0000875,Student 875,18000,Paid
STU0000876,Student 876,18000,Paid
STU0000877,Student 877,12000,Pending
STU0000878,Student 878,25000,Pending
STU0000879,Student 879,12000,Paid
STU0000880,Student 880,18000,Paid
STU0000881,Student 881,18000,Paid
STU0000882,Student 882,25000,Pending
STU0000883,Student 883,12000,Paid
STU0000884,Student 884,12000,Pending
STU0000885,Student 885,25000,Paid
STU0000886,Student 886,12000,Pending
STU0000887,Student 887,12000,Paid
STU0000888,Student 888,18000,Pending
STU0000889,Student 889,18000,Pending
STU0000890,Student 890,18000,Pending
STU0000891,Student 891,18000,Paid
STU0000892,Student 892,18000,Paid
STU0000893,Student 893,18000,Paid
STU0000894,Student 894,12000,Paid
STU0000895,Student 895,12000,Paid
STU0000896,Student 896,12000,Pending
STU0000897,Student 897,25000,Paid
STU0000898,Student 898,25000,Paid
STU0000899,Student 899,12000,Pending
STU0000900,Student 900,25000,Paid
STU0000901,Student 901,18000,Paid
STU0000902,Student 902,18000,Pending
STU0000903,Student 903,12000,Pending
STU0000904,Student 904,25000,Pending
STU0000905,Student 905,25000,Pending
STU0000906,Student 906,18000,Pending
STU0000907,Student 907,18000,Paid
STU0000908,Student 908,18000,Pending
STU0000909,Student 909,18000,Pending
STU0000910,Student 910,18000,Pending
STU0000911,Student 911,12000,Pending
STU0000912,Student 912,12000,Pending
STU0000913,Student 913,25000,Pending
STU0000914,Student 914,18000,Pending
STU0000915,Student 915,12000,Pending
STU0000916,Student 916,25000,Paid
STU0000917,Student 917,25000,Paid
STU0000918,Student 918,25000,Paid
STU0000919,Student 919,25000,Pending
STU0000920,Student 920,12000,Pending
STU0000921,Student 921,12000,Pending
STU0000922,Student 922,12000,Paid
STU0000923,Student 923,25000,Pending
STU0000924,Student 924,18000,Pending
STU0000925,Student 925,18000,Pending
STU0000926,Student 926,18000,Pending
STU0000927,Student 927,12000,Pending
STU0000928,Student 928,25000,Pending
STU0000929,Student 929,18000,Pending
STU0000930,Student 930,18000,Paid
STU0000931,Student 931,12000,Paid
STU0000932,Student 932,12000,Paid
STU0000933,Student 933,25000,Pending
STU0000934,Student 934,25000,Paid
STU0000935,Student 935,25000,Pending
STU0000936,Student 936,18000,Pending
STU0000937,Student 937,18000,Pending
STU0000938,Student 938,25000,Paid
STU0000939,Student 939,18000,Pending
STU0000940,Student 940,12000,Paid
STU0000941,Student 941,12000,Paid
STU0000942,Student 942,25000,Paid
STU0000943,Student 943,12000,Pending
STU0000944,Student 944,25000,Paid
STU0000945,Student 945,12000,Paid
STU0000946,Student 946,25000,Paid
STU0000947,Student 947,18000,Paid
STU0000948,Student 948,18000,Pending
STU0000949,Student 949,12000,Paid
STU0000950,Student 950,12000,Pending
STU0000951,Student 951,18000,Pending
STU0000952,Student 952,25000,Pending
STU0000953,Student 953,25000,Paid
STU0000954,Student 954,18000,Paid
STU0000955,Student 955,25000,Pending
STU0000956,Student 956,18000,Pending
STU0000957,Student 957,12000,Paid
STU0000958,Student 958,18000,Paid
STU0000959,Student 959,12000,Paid
STU0000960,Student 960,18000,Paid
STU0000961,Student 961,12000,Pending
STU0000962,Student 962,12000,Paid
STU0000963,Student 963,18000,Pending
STU0000964,Student 964,12000,Paid
STU0000965,Student 965,25000,Pending
STU0000966,Student 966,12000,Pending
STU0000967,Student 967,12000,Paid
STU0000968,Student 968,18000,Paid
STU0000969,Student 969,18000,Pending
STU0000970,Student 970,12000,Pending
STU0000971,Student 971,12000,Pending
STU0000972,Student 972,12000,Paid
STU0000973,Student 973,25000,Paid
STU0000974,Student 974,18000,Pending
STU0000975,Student 975,18000,Paid
STU0000976,Student 976,25000,Pending
STU0000977,Student 977,18000,Pending
STU0000978,Student 978,25000,Paid
STU0000979,Student 979,18000,Paid
STU0000980,Student 980,18000,Pending
STU0000981,Student 981,25000,Paid
STU0000982,Student 982,12000,Pending
STU0000983,Student 983,18000,Pending
STU0000984,Student 984,25000,Paid
STU0000985,Student 985,18000,Paid
STU0000986,Student 986,25000,Paid
STU0000987,Student 987,12000,Paid
STU0000988,Student 988,18000,Pending
STU0000989,Student 989,25000,Paid
STU0000990,Student 990,12000,Pending
STU0000991,Student 991,12000,Paid
STU0000992,Student 992,18000,Paid
STU0000993,Student 993,18000,Pending
STU0000994,Student 994,25000,Pending
STU0000995,Student 995,12000,Pending
STU0000996,Student 996,18000,Pending
STU0000997,Student 997,12000,Pending
STU0000998,Student 998,12000,Paid
STU0000999,Student 999,12000,Pending
STU0001000,Student 1000,18000,Pending
STU0001001,Student 1001,18000,Paid
STU0001002,Student 1002,18000,Pending
STU0001003,Student 1003,18000,Pending
STU0001004,Student 1004,25000,Pending
STU0001005,Student 1005,25000,Paid
STU0001006,Student 1006,25000,Pending
STU0001007,Student 1007,18000,Pending
STU0001008,Student 1008,25000,Pending
STU0001009,Student 1009,12000,Pending
STU0001010,Student 1010,12000,Pending
STU0001011,Student 1011,12000,Paid
STU0001012,Student 1012,25000,Paid
STU0001013,Student 1013,25000,Paid
STU0001014,Student 1014,12000,Pending
STU0001015,Student 1015,18000,Paid
STU0001016,Student 1016,18000,Paid
STU0001017,Student 1017,12000,Pending
STU0001018,Student 1018,12000,Paid
STU0001019,Student 1019,18000,Paid
STU0001020,Student 1020,12000,Pending
STU0001021,Student 1021,18000,Pending
STU0001022,Student 1022,12000,Pending
STU0001023,Student 1023,25000,Pending
STU0001024,Student 1024,25000,Paid
STU0001025,Student 1025,12000,Paid
STU0001026,Student 1026,25000,Paid
STU0001027,Student 1027,12000,Paid
STU0001028,Student 1028,18000,Paid
STU0001029,Student 1029,25000,Pending
STU0001030,Student 1030,12000,Paid
STU0001031,Student 1031,12000,Pending
STU0001032,Student 1032,12000,Paid
STU0001033,Student 1033,25000,Paid
STU0001034,Student 1034,18000,Pending
STU0001035,Student 1035,25000,Pending
STU0001036,Student 1036,18000,Paid
STU0001037,Student 1037,12000,Paid
STU0001038,Student 1038,12000,Pending
STU0001039,Student 1039,12000,Pending
STU0001040,Student 1040,18000,Pending
STU0001041,Student 1041,25000,Pending
STU0001042,Student 1042,12000,Pending
STU0001043,Student 1043,25000,Pending
STU0001044,Student 1044,12000,Paid
STU0001045,Student 1045,12000,Pending
STU0001046,Student 1046,18000,Pending
STU0001047,Student 1047,12000,Pending
STU0001048,Student 1048,18000,Pending
STU0001049,Student 1049,18000,Paid
STU0001050,Student 1050,18000,Pending
STU0001051,Student 1051,12000,Paid
STU0001052,Student 1052,18000,Pending
STU0001053,Student 1053,25000,Pending
STU0001054,Student 1054,18000,Pending
STU0001055,Student 1055,12000,Paid
STU0001056,Student 1056,25000,Pending
STU0001057,Student 1057,12000,Pending
STU0001058,Student 1058,18000,Paid
STU0001059,Student 1059,25000,Pending
STU0001060,Student 1060,25000,Pending
STU0001061,Student 1061,25000,Pending
STU0001062,Student 1062,25000,Pending
STU0001063,Student 1063,25000,Paid
STU0001064,Student 1064,18000,Paid
STU0001065,Student 1065,25000,Paid
STU0001066,Student 1066,18000,Pending
STU0001067,Student 1067,18000,Paid
STU0001068,Student 1068,12000,Pending
STU0001069,Student 1069,25000,Paid
STU0001070,Student 1070,25000,Pending
STU0001071,Student 1071,12000,Paid
STU0001072,Student 1072,12000,Paid
STU0001073,Student 1073,18000,Paid
STU0001074,Student 1074,18000,Pending
STU0001075,Student 1075,25000,Paid
STU0001076,Student 1076,25000,Paid
STU0001077,Student 1077,12000,Pending
STU0001078,Student 1078,18000,Pending
STU0001079,Student 1079,18000,Paid
STU0001080,Student 1080,25000,Pending
STU0001081,Student 1081,18000,Paid
STU0001082,Student 1082,25000,Pending
STU0001083,Student 1083,25000,Pending
STU0001084,Student 1084,18000,Pending
STU0001085,Student 1085,18000,Paid
STU0001086,Student 1086,12000,Paid
STU0001087,Student 1087,25000,Paid
STU0001088,Student 1088,18000,Paid
STU0001089,Student 1089,18000,Paid
STU0001090,Student 1090,12000,Paid
STU0001091,Student 1091,18000,Paid
STU0001092,Student 1092,18000,Paid
STU0001093,Student 1093,12000,Pending
STU0001094,Student 1094,25000,Paid
STU0001095,Student 1095,18000,Paid
STU0001096,Student 1096,12000,Paid
STU0001097,Student 1097,25000,Pending
STU0001098,Student 1098,12000,Pending
STU0001099,Student 1099,25000,Paid
STU0001100,Student 1100,18000,Pending
STU0001101,Student 1101,25000,Pending
STU0001102,Student 1102,12000,Pending
STU0001103,Student 1103,18000,Pending
STU0001104,Student 1104,12000,Pending
STU0001105,Student 1105,18000,Paid
STU0001106,Student 1106,25000,Paid
STU0001107,Student 1107,18000,Pending
STU0001108,Student 1108,18000,Pending
STU0001109,Student 1109,12000,Paid
STU0001110,Student 1110,12000,Paid
STU0001111,Student 1111,18000,Paid
STU0001112,Student 1112,18000,Pending
STU0001113,Student 1113,12000,Paid
STU0001114,Student 1114,18000,Paid
STU0001115,Student 1115,18000,Pending
STU0001116,Student 1116,12000,Pending
STU0001117,Student 1117,25000,Pending
STU0001118,Student 1118,18000,Paid
STU0001119,Student 1119,12000,Pending
STU0001120,Student 1120,25000,Paid
STU0001121,Student 1121,25000,Pending
STU0001122,Student 1122,18000,Pending
STU0001123,Student 1123,18000,Paid
STU0001124,Student 1124,12000,Pending
STU0001125,Student 1125,25000,Paid
STU0001126,Student 1126,12000,Paid
STU0001127,Student 1127,18000,Pending
STU0001128,Student 1128,12000,Paid
STU0001129,Student 1129,25000,Pending
STU0001130,Student 1130,25000,Pending
STU0001131,Student 1131,12000,Pending
STU0001132,Student 1132,18000,Pending
STU0001133,Student 1133,25000,Pending
STU0001134,Student 1134,12000,Paid
STU0001135,Student 1135,18000,Paid
STU0001136,Student 1136,12000,Pending
STU0001137,Student 1137,18000,Pending
STU0001138,Student 1138,18000,Pending
STU0001139,Student 1139,25000,Pending
STU0001140,Student 1140,12000,Pending
STU0001141,Student 1141,25000,Paid
STU0001142,Student 1142,18000,Pending
STU0001143,Student 1143,25000,Pending
STU0001144,Student 1144,25000,Paid
STU0001145,Student 1145,12000,Pending
STU0001146,Student 1146,25000,Paid
STU0001147,Student 1147,25000,Paid
STU0001148,Student 1148,25000,Paid
STU0001149,Student 1149,18000,Pending
STU0001150,Student 1150,18000,Paid
STU0001151,Student 1151,25000,Paid
STU0001152,Student 1152,25000,Paid
STU0001153,Student 1153,25000,Paid
STU0001154,Student 1154,25000,Pending
STU0001155,Student 1155,12000,Pending
STU0001156,Student 1156,18000,Pending
STU0001157,Student 1157,12000,Paid
STU0001158,Student 1158,18000,Paid
STU0001159,Student 1159,18000,Pending
STU0001160,Student 1160,18000,Paid
STU0001161,Student 1161,12000,Pending
STU0001162,Student 1162,12000,Paid
STU0001163,Student 1163,18000,Paid
STU0001164,Student 1164,25000,Pending
STU0001165,Student 1165,12000,Pending
STU0001166,Student 1166,18000,Paid
STU0001167,Student 1167,25000,Pending
STU0001168,Student 1168,18000,Pending
STU0001169,Student 1169,18000,Pending
STU0001170,Student 1170,25000,Pending
STU0001171,Student 1171,12000,Pending
STU0001172,Student 1172,12000,Paid
STU0001173,Student 1173,25000,Pending
STU0001174,Student 1174,18000,Paid
STU0001175,Student 1175,18000,Paid
STU0001176,Student 1176,12000,Pending
STU0001177,Student 1177,18000,Paid
STU0001178,Student 1178,25000,Pending
STU0001179,Student 1179,18000,Paid
STU0001180,Student 1180,12000,Paid
STU0001181,Student 1181,12000,Paid
STU0001182,Student 1182,25000,Paid
STU0001183,Student 1183,25000,Paid
STU0001184,Student 1184,12000,Pending
STU0001185,Student 1185,12000,Paid
STU0001186,Student 1186,12000,Pending
STU0001187,Student 1187,25000,Pending
STU0001188,Student 1188,12000,Paid
STU0001189,Student 1189,18000,Paid
STU0001190,Student 1190,18000,Pending
STU0001191,Student 1191,12000,Paid
STU0001192,Student 1192,12000,Paid
STU0001193,Student 1193,25000,Paid
STU0001194,Student 1194,25000,Pending
STU0001195,Student 1195,25000,Paid
STU0001196,Student 1196,12000,Pending
STU0001197,Student 1197,12000,Paid
STU0001198,Student 1198,25000,Pending
STU0001199,Student 1199,12000,Pending
STU0001200,Student 1200,25000,Paid
STU0001201,Student 1201,12000,Paid
STU0001202,Student 1202,12000,Pending
STU0001203,Student 1203,18000,Pending
STU0001204,Student 1204,25000,Paid
STU0001205,Student 1205,12000,Pending
STU0001206,Student 1206,25000,Pending
STU0001207,Student 1207,12000,Paid
STU0001208,Student 1208,12000,Paid
STU0001209,Student 1209,18000,Paid
STU0001210,Student 1210,12000,Paid
STU0001211,Student 1211,12000,Paid
STU0001212,Student 1212,25000,Pending
STU0001213,Student 1213,25000,Paid
STU0001214,Student 1214,25000,Pending
STU0001215,Student 1215,12000,Pending
STU0001216,Student 1216,12000,Pending
STU0001217,Student 1217,12000,Pending
STU0001218,Student 1218,12000,Paid
STU0001219,Student 1219,18000,Paid
STU0001220,Student 1220,12000,Pending
STU0001221,Student 1221,12000,Paid
STU0001222,Student 1222,18000,Pending
STU0001223,Student 1223,12000,Pending
STU0001224,Student 1224,12000,Paid
STU0001225,Student 1225,25000,Pending
STU0001226,Student 1226,25000,Paid
STU0001227,Student 1227,12000,Paid
STU0001228,Student 1228,18000,Paid
STU0001229,Student 1229,12000,Paid
STU0001230,Student 1230,18000,Pending
STU0001231,Student 1231,18000,Pending
STU0001232,Student 1232,18000,Paid
STU0001233,Student 1233,12000,Pending
STU0001234,Student 1234,25000,Paid
STU0001235,Student 1235,12000,Pending
STU0001236,Student 1236,18000,Paid
STU0001237,Student 1237,12000,Paid
STU0001238,Student 1238,18000,Paid
STU0001239,Student 1239,12000,Pending
STU0001240,Student 1240,25000,Pending
STU0001241,Student 1241,25000,Paid
STU0001242,Student 1242,18000,Pending
STU0001243,Student 1243,12000,Pending
STU0001244,Student 1244,18000,Paid
STU0001245,Student 1245,25000,Pending
STU0001246,Student 1246,12000,Paid
STU0001247,Student 1247,18000,Pending
STU0001248,Student 1248,25000,Pending
STU0001249,Student 1249,12000,Pending
STU0001250,Student 1250,18000,Paid
STU0001251,Student 1251,25000,Paid
STU0001252,Student 1252,18000,Paid
STU0001253,Student 1253,18000,Pending
STU0001254,Student 1254,12000,Pending
STU0001255,Student 1255,25000,Paid
STU0001256,Student 1256,12000,Paid
STU0001257,Student 1257,25000,Pending
STU0001258,Student 1258,18000,Pending
STU0001259,Student 1259,25000,Paid
STU0001260,Student 1260,12000,Paid
STU0001261,Student 1261,12000,Paid
