Student ID,Student Name,Class,Section,Department,Fee Category,Amount Due,Amount Paid,Balance,Payment Status,Payment Mode,Due Date,Payment Date,Academic Year,Guardian Email,Remarks
STU0000172,Student 172,8,D,Commerce,Tuition,25000,0,25000,Pending,Cash,2026-08-16,2026-03-10,2025-2026,guardian172@example.com,"Fee record for term 2"
STU0000173,Student 173,11,A,Arts,Tuition,12000,12000,0,Paid,Cheque,2026-02-14,2026-08-10,2025-2026,guardian173@example.com,"Fee record for term 2"
STU0000174,Student 174,4,D,Science,Lab,30000,0,30000,Waived,Cheque,2026-01-21,2026-03-12,2025-2026,guardian174@example.com,"Fee record for term 2"
STU0000175,Student 175,12,D,Pre-Primary,Lab,30000,0,30000,Waived,UPI,2026-01-11,2026-01-11,2025-2026,guardian175@example.com,"Fee record for term 1"
STU0000176,Student 176,2,D,Senior,Hostel,30000,0,30000,Waived,Card,2026-03-25,2026-01-20,2025-2026,guardian176@example.com,"Fee record for term 2"
STU0000177,Student 177,8,B,Secondary,Activity,25000,0,25000,Overdue,Cash,2026-06-15,2026-07-25,2025-2026,guardian177@example.com,"Fee record for term 2"
STU0000178,Student 178,6,C,Senior,Tuition,22000,16500,5500,Partial,Card,2026-06-10,2026-03-19,2025-2026,guardian178@example.com,"Fee record for term 3"
STU0000179,Student 179,7,D,Science,Exam,22000,0,22000,Pending,Card,2026-04-24,2026-05-10,2025-2026,guardian179@example.com,"Fee record for term 2"
STU0000180,Student 180,3,A,Senior,Activity,18000,9000,9000,Partial,Cheque,2026-03-18,2026-09-25,2025-2026,guardian180@example.com,"Fee record for term 2"
STU0000181,Student 181,9,D,Arts,Exam,25000,25000,0,Paid,Cheque,2026-04-19,2026-01-22,2025-2026,guardian181@example.com,"Fee record for term 2"
STU0000182,Student 182,5,A,Arts,Exam,30000,0,30000,Pending,NEFT,2026-09-12,2026-09-21,2025-2026,guardian182@example.com,"Fee record for term 1"
STU0000183,Student 183,10,C,Arts,Library,15000,0,15000,Overdue,UPI,2026-08-26,2026-04-16,2025-2026,guardian183@example.com,"Fee record for term 1"
STU0000184,Student 184,3,C,Senior,Library,15000,15000,0,Paid,Card,2026-06-22,2026-09-14,2025-2026,guardian184@example.com,"Fee record for term 1"
STU0000185,Student 185,6,A,Senior,Lab,12000,0,12000,Overdue,NEFT,2026-02-14,2026-06-10,2025-2026,guardian185@example.com,"Fee record for term 2"
STU0000186,Student 186,10,A,Primary,Tuition,18000,0,18000,Waived,Cheque,2026-08-28,2026-04-18,2025-2026,guardian186@example.com,"Fee record for term 2"
STU0000187,Student 187,8,B,Senior,Activity,22000,22000,0,Paid,Cash,2026-06-16,2026-03-22,2025-2026,guardian187@example.com,"Fee record for term 1"
STU0000188,Student 188,1,C,Arts,Lab,12000,12000,0,Paid,NEFT,2026-08-12,2026-07-13,2025-2026,guardian188@example.com,"Fee record for term 3"
STU0000189,Student 189,10,B,Science,Tuition,12000,6000,6000,Partial,Card,2026-07-15,2026-08-15,2025-2026,guardian189@example.com,"Fee record for term 2"
STU0000190,Student 190,3,A,Senior,Hostel,15000,0,15000,Pending,Cash,2026-09-10,2026-01-18,2025-2026,guardian190@example.com,"Fee record for term 3"
STU0000191,Student 191,1,A,Secondary,Hostel,30000,0,30000,Overdue,Cash,2026-04-19,2026-08-13,2025-2026,guardian191@example.com,"Fee record for term 2"
STU0000192,Student 192,7,A,Senior,Exam,18000,9000,9000,Partial,NEFT,2026-03-24,2026-04-14,2025-2026,guardian192@example.com,"Fee record for term 3"
STU0000193,Student 193,12,B,Arts,Tuition,12000,0,12000,Overdue,Cheque,2026-04-12,2026-06-14,2025-2026,guardian193@example.com,"Fee record for term 2"
STU0000194,Student 194,1,A,Pre-Primary,Hostel,12000,0,12000,Overdue,UPI,2026-04-25,2026-02-21,2025-2026,guardian194@example.com,"Fee record for term 1"
STU0000195,Student 195,12,A,Secondary,Lab,18000,0,18000,Pending,NEFT,2026-09-14,2026-08-14,2025-2026,guardian195@example.com,"Fee record for term 2"
STU0000196,Student 196,4,B,Primary,Hostel,22000,0,22000,Overdue,Card,2026-05-20,2026-03-18,2025-2026,guardian196@example.com,"Fee record for term 2"
STU0000197,Student 197,8,A,Secondary,Library,12000,6000,6000,Partial,Cash,2026-04-27,2026-08-19,2025-2026,guardian197@example.com,"Fee record for term 1"
STU0000198,Student 198,6,D,Senior,Transport,18000,0,18000,Pending,Cheque,2026-02-22,2026-05-23,2025-2026,guardian198@example.com,"Fee record for term 1"
STU0000199,Student 199,11,A,Pre-Primary,Activity,12000,3000,9000,Partial,Card,2026-06-26,2026-03-24,2025-2026,guardian199@example.com,"Fee record for term 1"
STU0000200,Student 200,6,D,Primary,Exam,25000,6250,18750,Partial,Cheque,2026-05-28,2026-03-14,2025-2026,guardian200@example.com,"Fee record for term 1"
STU0000201,Student 201,12,B,Secondary,Library,25000,0,25000,Pending,Cash,2026-02-25,2026-05-15,2025-2026,guardian201@example.com,"Fee record for term 1"
STU0000202,Student 202,11,B,Commerce,Hostel,15000,0,15000,Waived,Cheque,2026-01-12,2026-09-23,2025-2026,guardian202@example.com,"Fee record for term 3"
STU0000203,Student 203,6,C,Senior,Activity,12000,0,12000,Waived,NEFT,2026-02-10,2026-07-25,2025-2026,guardian203@example.com,"Fee record for term 1"
STU0000204,Student 204,3,C,Primary,Transport,30000,7500,22500,Partial,UPI,2026-01-21,2026-09-24,2025-2026,guardian204@example.com,"Fee record for term 3"
STU0000205,Student 205,6,B,Arts,Activity,12000,12000,0,Paid,UPI,2026-07-28,2026-01-19,2025-2026,guardian205@example.com,"Fee record for term 1"
STU0000206,Student 206,8,A,Commerce,Activity,30000,0,30000,Overdue,Card,2026-03-10,2026-04-12,2025-2026,guardian206@example.com,"Fee record for term 1"
STU0000207,Student 207,3,A,Senior,Hostel,25000,0,25000,Pending,Card,2026-01-10,2026-02-16,2025-2026,guardian207@example.com,"Fee record for term 2"
STU0000208,Student 208,11,D,Commerce,Transport,12000,0,12000,Waived,NEFT,2026-02-21,2026-02-15,2025-2026,guardian208@example.com,"Fee record for term 1"
STU0000209,Student 209,8,D,Commerce,Library,18000,18000,0,Paid,UPI,2026-02-13,2026-02-22,2025-2026,guardian209@example.com,"Fee record for term 1"
STU0000210,Student 210,4,B,Secondary,Lab,25000,0,25000,Waived,Card,2026-08-22,2026-03-10,2025-2026,guardian210@example.com,"Fee record for term 3"
STU0000211,Student 211,10,A,Pre-Primary,Tuition,22000,0,22000,Overdue,UPI,2026-06-22,2026-04-20,2025-2026,guardian211@example.com,"Fee record for term 3"
STU0000212,Student 212,6,D,Arts,Library,22000,0,22000,Waived,Cash,2026-06-26,2026-03-21,2025-2026,guardian212@example.com,"Fee record for term 1"
STU0000213,Student 213,6,A,Commerce,Transport,22000,22000,0,Paid,Cash,2026-06-23,2026-04-26,2025-2026,guardian213@example.com,"Fee record for term 3"
STU0000214,Student 214,3,D,Pre-Primary,Activity,12000,0,12000,Pending,NEFT,2026-01-11,2026-01-18,2025-2026,guardian214@example.com,"Fee record for term 3"
STU0000215,Student 215,9,A,Commerce,Tuition,25000,18750,6250,Partial,UPI,2026-02-26,2026-01-23,2025-2026,guardian215@example.com,"Fee record for term 1"
STU0000216,Student 216,5,C,Science,Transport,12000,3000,9000,Partial,Cash,2026-01-26,2026-05-12,2025-2026,guardian216@example.com,"Fee record for term 2"
STU0000217,Student 217,3,D,Primary,Library,25000,0,25000,Waived,Cheque,2026-05-23,2026-05-18,2025-2026,guardian217@example.com,"Fee record for term 1"
STU0000218,Student 218,12,C,Arts,Exam,30000,30000,0,Paid,Card,2026-04-22,2026-04-27,2025-2026,guardian218@example.com,"Fee record for term 3"
STU0000219,Student 219,9,C,Commerce,Exam,18000,0,18000,Overdue,NEFT,2026-05-10,2026-04-20,2025-2026,guardian219@example.com,"Fee record for term 1"
STU0000220,Student 220,9,D,Commerce,Exam,15000,0,15000,Waived,Cash,2026-06-15,2026-04-20,2025-2026,guardian220@example.com,"Fee record for term 3"
STU0000221,Student 221,5,C,Secondary,Hostel,18000,0,18000,Overdue,Cash,2026-01-15,2026-09-12,2025-2026,guardian221@example.com,"Fee record for term 3"
STU0000222,Student 222,11,A,Commerce,Exam,18000,0,18000,Overdue,NEFT,2026-06-13,2026-09-17,2025-2026,guardian222@example.com,"Fee record for term 3"
STU0000223,Student 223,7,C,Science,Hostel,30000,0,30000,Pending,Cheque,2026-04-18,2026-09-13,2025-2026,guardian223@example.com,"Fee record for term 3"
STU0000224,Student 224,5,B,Pre-Primary,Activity,30000,0,30000,Overdue,Cash,2026-01-23,2026-09-28,2025-2026,guardian224@example.com,"Fee record for term 1"
STU0000225,Student 225,10,B,Pre-Primary,Activity,22000,0,22000,Overdue,UPI,2026-02-22,2026-08-24,2025-2026,guardian225@example.com,"Fee record for term 2"
STU0000226,Student 226,6,D,Commerce,Library,30000,15000,15000,Partial,Card,2026-07-20,2026-01-25,2025-2026,guardian226@example.com,"Fee record for term 2"
STU0000227,Student 227,9,C,Arts,Transport,22000,5500,16500,Partial,NEFT,2026-07-28,2026-04-12,2025-2026,guardian227@example.com,"Fee record for term 2"
STU0000228,Student 228,4,C,Secondary,Exam,18000,0,18000,Waived,Cash,2026-01-11,2026-05-28,2025-2026,guardian228@example.com,"Fee record for term 2"
STU0000229,Student 229,5,D,Commerce,Activity,18000,0,18000,Waived,Card,2026-07-22,2026-08-21,2025-2026,guardian229@example.com,"Fee record for term 1"
STU0000230,Student 230,1,A,Commerce,Transport,25000,12500,12500,Partial,Cash,2026-07-21,2026-09-22,2025-2026,guardian230@example.com,"Fee record for term 3"
STU0000231,Student 231,3,B,Pre-Primary,Exam,25000,0,25000,Waived,NEFT,2026-08-28,2026-06-26,2025-2026,guardian231@example.com,"Fee record for term 3"
STU0000232,Student 232,6,C,Senior,Tuition,12000,0,12000,Pending,UPI,2026-09-15,2026-02-19,2025-2026,guardian232@example.com,"Fee record for term 3"
STU0000233,Student 233,7,B,Commerce,Hostel,18000,0,18000,Waived,Card,2026-04-26,2026-04-23,2025-2026,guardian233@example.com,"Fee record for term 1"
STU0000234,Student 234,10,A,Senior,Library,12000,0,12000,Waived,Cash,2026-07-10,2026-01-19,2025-2026,guardian234@example.com,"Fee record for term 3"
STU0000235,Student 235,1,C,Pre-Primary,Activity,30000,0,30000,Waived,Cash,2026-01-10,2026-04-15,2025-2026,guardian235@example.com,"Fee record for term 2"
STU0000236,Student 236,5,B,Commerce,Transport,25000,0,25000,Waived,NEFT,2026-02-14,2026-03-26,2025-2026,guardian236@example.com,"Fee record for term 3"
STU0000237,Student 237,2,A,Secondary,Library,12000,12000,0,Paid,NEFT,2026-08-23,2026-01-10,2025-2026,guardian237@example.com,"Fee record for term 3"
STU0000238,Student 238,12,B,Senior,Hostel,25000,6250,18750,Partial,Cheque,2026-01-18,2026-02-28,2025-2026,guardian238@example.com,"Fee record for term 1"
STU0000239,Student 239,8,D,Primary,Tuition,18000,0,18000,Pending,Cheque,2026-07-28,2026-01-24,2025-2026,guardian239@example.com,"Fee record for term 1"
STU0000240,Student 240,4,B,Primary,Transport,25000,0,25000,Pending,Card,2026-03-20,2026-01-24,2025-2026,guardian240@example.com,"Fee record for term 2"
STU0000241,Student 241,5,D,Primary,Transport,22000,0,22000,Waived,NEFT,2026-04-23,2026-05-22,2025-2026,guardian241@example.com,"Fee record for term 3"
STU0000242,Student 242,4,A,Secondary,Transport,22000,22000,0,Paid,UPI,2026-07-15,2026-01-19,2025-2026,guardian242@example.com,"Fee record for term 2"
STU0000243,Student 243,6,D,Senior,Exam,25000,6250,18750,Partial,Cash,2026-02-23,2026-06-27,2025-2026,guardian243@example.com,"Fee record for term 1"
STU0000244,Student 244,8,C,Senior,Transport,22000,0,22000,Pending,NEFT,2026-01-18,2026-01-20,2025-2026,guardian244@example.com,"Fee record for term 1"
STU0000245,Student 245,2,B,Senior,Library,15000,0,15000,Pending,Cheque,2026-09-24,2026-08-17,2025-2026,guardian245@example.com,"Fee record for term 1"
STU0000246,Student 246,12,D,Pre-Primary,Lab,18000,4500,13500,Partial,Card,2026-04-19,2026-08-26,2025-2026,guardian246@example.com,"Fee record for term 1"
STU0000247,Student 247,11,B,Science,Hostel,15000,0,15000,Overdue,Card,2026-08-28,2026-06-27,2025-2026,guardian247@example.com,"Fee record for term 1"
STU0000248,Student 248,9,B,Secondary,Activity,22000,0,22000,Waived,Cash,2026-09-12,2026-09-18,2025-2026,guardian248@example.com,"Fee record for term 3"
STU0000249,Student 249,11,B,Senior,Tuition,22000,22000,0,Paid,NEFT,2026-02-15,2026-04-20,2025-2026,guardian249@example.com,"Fee record for term 1"
STU0000250,Student 250,2,C,Arts,Library,30000,30000,0,Paid,UPI,2026-04-12,2026-05-12,2025-2026,guardian250@example.com,"Fee record for term 1"
STU0000251,Student 251,12,D,Senior,Hostel,18000,0,18000,Pending,NEFT,2026-08-14,2026-05-15,2025-2026,guardian251@example.com,"Fee record for term 1"
STU0000252,Student 252,1,D,Secondary,Activity,18000,9000,9000,Partial,NEFT,2026-06-13,2026-03-19,2025-2026,guardian252@example.com,"Fee record for term 1"
STU0000253,Student 253,12,B,Science,Lab,18000,0,18000,Waived,Cash,2026-07-11,2026-03-23,2025-2026,guardian253@example.com,"Fee record for term 1"
STU0000254,Student 254,7,A,Commerce,Hostel,18000,0,18000,Pending,Cheque,2026-04-28,2026-08-26,2025-2026,guardian254@example.com,"Fee record for term 2"
STU0000255,Student 255,6,A,Primary,Activity,22000,0,22000,Waived,UPI,2026-01-28,2026-01-17,2025-2026,guardian255@example.com,"Fee record for term 3"
STU0000256,Student 256,6,B,Arts,Hostel,12000,12000,0,Paid,Cash,2026-07-22,2026-04-18,2025-2026,guardian256@example.com,"Fee record for term 3"
STU0000257,Student 257,8,C,Science,Library,12000,6000,6000,Partial,NEFT,2026-09-11,2026-04-23,2025-2026,guardian257@example.com,"Fee record for term 3"
STU0000258,Student 258,8,B,Primary,Lab,25000,0,25000,Pending,Card,2026-05-15,2026-09-15,2025-2026,guardian258@example.com,"Fee record for term 3"
STU0000259,Student 259,5,B,Primary,Transport,15000,0,15000,Waived,UPI,2026-06-23,2026-02-16,2025-2026,guardian259@example.com,"Fee record for term 3"
STU0000260,Student 260,3,D,Science,Exam,18000,0,18000,Pending,Cheque,2026-04-10,2026-09-24,2025-2026,guardian260@example.com,"Fee record for term 1"
STU0000261,Student 261,5,B,Science,Transport,30000,22500,7500,Partial,Card,2026-04-20,2026-02-27,2025-2026,guardian261@example.com,"Fee record for term 2"
STU0000262,Student 262,10,D,Arts,Activity,15000,0,15000,Pending,NEFT,2026-04-13,2026-05-10,2025-2026,guardian262@example.com,"Fee record for term 2"
STU0000263,Student 263,1,A,Senior,Hostel,22000,0,22000,Pending,Cheque,2026-02-19,2026-08-13,2025-2026,guardian263@example.com,"Fee record for term 1"
STU0000264,Student 264,8,C,Senior,Transport,18000,0,18000,Overdue,Card,2026-02-11,2026-01-24,2025-2026,guardian264@example.com,"Fee record for term 2"
STU0000265,Student 265,10,C,Primary,Lab,12000,9000,3000,Partial,NEFT,2026-07-25,2026-04-27,2025-2026,guardian265@example.com,"Fee record for term 2"
STU0000266,Student 266,11,C,Science,Library,12000,3000,9000,Partial,UPI,2026-04-12,2026-03-10,2025-2026,guardian266@example.com,"Fee record for term 1"
STU0000267,Student 267,5,C,Secondary,Lab,22000,0,22000,Pending,Card,2026-03-13,2026-05-20,2025-2026,guardian267@example.com,"Fee record for term 2"
STU0000268,Student 268,4,C,Secondary,Library,15000,7500,7500,Partial,UPI,2026-05-17,2026-01-11,2025-2026,guardian268@example.com,"Fee record for term 1"
STU0000269,Student 269,1,B,Pre-Primary,Exam,25000,0,25000,Overdue,NEFT,2026-03-19,2026-02-14,2025-2026,guardian269@example.com,"Fee record for term 3"
STU0000270,Student 270,3,D,Science,Exam,15000,0,15000,Pending,Cash,2026-01-24,2026-08-16,2025-2026,guardian270@example.com,"Fee record for term 1"
STU0000271,Student 271,1,D,Secondary,Hostel,30000,7500,22500,Partial,Cash,2026-01-26,2026-07-20,2025-2026,guardian271@example.com,"Fee record for term 1"
STU0000272,Student 272,11,B,Science,Transport,22000,22000,0,Paid,NEFT,2026-05-10,2026-08-28,2025-2026,guardian272@example.com,"Fee record for term 3"
STU0000273,Student 273,4,D,Primary,Library,18000,0,18000,Waived,UPI,2026-09-24,2026-07-27,2025-2026,guardian273@example.com,"Fee record for term 3"
STU0000274,Student 274,10,A,Arts,Activity,15000,0,15000,Overdue,Cash,2026-06-19,2026-07-21,2025-2026,guardian274@example.com,"Fee record for term 2"
STU0000275,Student 275,5,C,Commerce,Lab,30000,0,30000,Pending,Cash,2026-04-17,2026-08-12,2025-2026,guardian275@example.com,"Fee record for term 1"
STU0000276,Student 276,6,D,Senior,Library,30000,0,30000,Waived,Cheque,2026-08-22,2026-05-13,2025-2026,guardian276@example.com,"Fee record for term 1"
STU0000277,Student 277,9,A,Secondary,Activity,15000,0,15000,Pending,UPI,2026-02-16,2026-09-18,2025-2026,guardian277@example.com,"Fee record for term 3"
STU0000278,Student 278,9,D,Secondary,Library,22000,0,22000,Pending,Card,2026-02-26,2026-02-23,2025-2026,guardian278@example.com,"Fee record for term 3"
STU0000279,Student 279,3,A,Science,Lab,12000,0,12000,Overdue,Card,2026-02-24,2026-07-27,2025-2026,guardian279@example.com,"Fee record for term 1"
STU0000280,Student 280,8,A,Secondary,Hostel,15000,0,15000,Waived,Card,2026-01-22,2026-04-11,2025-2026,guardian280@example.com,"Fee record for term 2"
STU0000281,Student 281,12,B,Pre-Primary,Hostel,12000,12000,0,Paid,Cash,2026-03-23,2026-02-16,2025-2026,guardian281@example.com,"Fee record for term 3"
STU0000282,Student 282,6,C,Arts,Activity,12000,3000,9000,Partial,Cash,2026-05-13,2026-04-21,2025-2026,guardian282@example.com,"Fee record for term 3"
STU0000283,Student 283,6,D,Primary,Activity,30000,0,30000,Waived,Card,2026-06-13,2026-06-27,2025-2026,guardian283@example.com,"Fee record for term 2"
STU0000284,Student 284,1,B,Senior,Hostel,25000,25000,0,Paid,Cheque,2026-08-10,2026-08-13,2025-2026,guardian284@example.com,"Fee record for term 1"
STU0000285,Student 285,2,C,Secondary,Transport,22000,22000,0,Paid,Card,2026-05-22,2026-03-28,2025-2026,guardian285@example.com,"Fee record for term 2"
STU0000286,Student 286,1,A,Senior,Transport,25000,12500,12500,Partial,NEFT,2026-09-25,2026-01-11,2025-2026,guardian286@example.com,"Fee record for term 1"
STU0000287,Student 287,11,D,Arts,Exam,15000,0,15000,Waived,Cheque,2026-08-22,2026-04-26,2025-2026,guardian287@example.com,"Fee record for term 1"
STU0000288,Student 288,4,C,Secondary,Library,18000,13500,4500,Partial,Card,2026-01-16,2026-03-21,2025-2026,guardian288@example.com,"Fee record for term 3"
STU0000289,Student 289,8,D,Senior,Hostel,22000,16500,5500,Partial,Cash,2026-06-28,2026-08-20,2025-2026,guardian289@example.com,"Fee record for term 1"
STU0000290,Student 290,8,A,Science,Transport,12000,0,12000,Pending,Cheque,2026-05-22,2026-05-12,2025-2026,guardian290@example.com,"Fee record for term 3"
STU0000291,Student 291,10,B,Science,Tuition,18000,13500,4500,Partial,Card,2026-02-16,2026-07-28,2025-2026,guardian291@example.com,"Fee record for term 3"
STU0000292,Student 292,4,B,Science,Tuition,12000,6000,6000,Partial,UPI,2026-06-21,2026-09-17,2025-2026,guardian292@example.com,"Fee record for term 2"
STU0000293,Student 293,6,A,Science,Hostel,25000,0,25000,Overdue,UPI,2026-08-26,2026-06-17,2025-2026,guardian293@example.com,"Fee record for term 1"
STU0000294,Student 294,3,B,Primary,Activity,18000,0,18000,Pending,NEFT,2026-07-24,2026-07-28,2025-2026,guardian294@example.com,"Fee record for term 2"
STU0000295,Student 295,2,B,Senior,Lab,15000,0,15000,Waived,UPI,2026-05-28,2026-09-20,2025-2026,guardian295@example.com,"Fee record for term 1"
STU0000296,Student 296,2,B,Senior,Library,15000,0,15000,Waived,UPI,2026-08-21,2026-07-12,2025-2026,guardian296@example.com,"Fee record for term 2"
STU0000297,Student 297,5,C,Commerce,Tuition,18000,0,18000,Pending,Cheque,2026-05-17,2026-01-16,2025-2026,guardian297@example.com,"Fee record for term 1"
STU0000298,Student 298,4,C,Arts,Library,22000,0,22000,Overdue,Cash,2026-04-17,2026-01-14,2025-2026,guardian298@example.com,"Fee record for term 3"
STU0000299,Student 299,2,C,Science,Transport,12000,12000,0,Paid,Cash,2026-04-18,2026-09-10,2025-2026,guardian299@example.com,"Fee record for term 3"
STU0000300,Student 300,4,C,Senior,Activity,18000,18000,0,Paid,Cash,2026-08-22,2026-06-15,2025-2026,guardian300@example.com,"Fee record for term 1"
STU0000301,Student 301,2,C,Arts,Exam,22000,22000,0,Paid,Card,2026-07-18,2026-08-10,2025-2026,guardian301@example.com,"Fee record for term 1"
