Student ID,Student Name,Department,Fee Category,Amount Due,Amount Paid,Payment Status,Due Date,Remarks
STU001235,Student 1235,Science,Tuition,12000,12000,Paid,2026-01-15,Term 3 fee record
STU001236,Student 1236,Science,Tuition,12000,6000,Partial,2026-08-15,Term 1 fee record
STU001237,Student 1237,Commerce,Tuition,18000,0,Pending,2026-09-15,Term 2 fee record
STU001238,Student 1238,Commerce,Tuition,25000,0,Pending,2026-09-15,Term 3 fee record
STU001239,Student 1239,Science,Tuition,12000,0,Overdue,2026-04-15,Term 1 fee record
STU001240,Student 1240,Secondary,Tuition,12000,12000,Paid,2026-02-15,Term 2 fee record
STU001241,Student 1241,Secondary,Tuition,25000,0,Pending,2026-09-15,Term 3 fee record
STU001242,Student 1242,Primary,Tuition,18000,9000,Partial,2026-06-15,Term 1 fee record
STU001243,Student 1243,Senior,Tuition,18000,0,Overdue,2026-01-15,Term 2 fee record
STU001244,Student 1244,Senior,Tuition,18000,0,Overdue,2026-02-15,Term 3 fee record
STU001245,Student 1245,Commerce,Tuition,18000,9000,Partial,2026-06-15,Term 1 fee record
STU001246,Student 1246,Commerce,Tuition,12000,6000,Partial,2026-04-15,Term 2 fee record
STU001247,Student 1247,Commerce,Tuition,18000,18000,Paid,2026-05-15,Term 3 fee record
STU001248,Student 1248,Commerce,Tuition,25000,0,Pending,2026-05-15,Term 1 fee record
STU001249,Student 1249,Secondary,Tuition,18000,18000,Paid,2026-06-15,Term 2 fee record
STU001250,Student 1250,Science,Tuition,25000,0,Overdue,2026-07-15,Term 3 fee record
STU001251,Student 1251,Science,Tuition,25000,12500,Partial,2026-02-15,Term 1 fee record
STU001252,Student 1252,Science,Tuition,18000,0,Overdue,2026-05-15,Term 2 fee record
STU001253,Student 1253,Science,Tuition,18000,0,Overdue,2026-08-15,Term 3 fee record
STU001254,Student 1254,Secondary,Tuition,12000,6000,Partial,2026-02-15,Term 1 fee record
STU001255,Student 1255,Secondary,Tuition,18000,0,Pending,2026-01-15,Term 2 fee record
STU001256,Student 1256,Senior,Tuition,12000,6000,Partial,2026-01-15,Term 3 fee record
STU001257,Student 1257,Secondary,Tuition,25000,0,Overdue,2026-01-15,Term 1 fee record
STU001258,Student 1258,Primary,Tuition,25000,0,Overdue,2026-08-15,Term 2 fee record
STU001259,Student 1259,Science,Tuition,12000,12000,Paid,2026-04-15,Term 3 fee record
STU001260,Student 1260,Science,Tuition,18000,18000,Paid,2026-03-15,Term 1 fee record
STU001261,Student 1261,Secondary,Tuition,25000,0,Pending,2026-02-15,Term 2 fee record
STU001262,Student 1262,Science,Tuition,12000,6000,Partial,2026-08-15,Term 3 fee record
STU001263,Student 1263,Science,Tuition,18000,0,Overdue,2026-08-15,Term 1 fee record
STU001264,Student 1264,Science,Tuition,18000,0,Overdue,2026-06-15,Term 2 fee record
STU001265,Student 1265,Science,Tuition,12000,12000,Paid,2026-09-15,Term 3 fee record
STU001266,Student 1266,Primary,Tuition,12000,12000,Paid,2026-05-15,Term 1 fee record
STU001267,Student 1267,Science,Tuition,12000,0,Pending,2026-07-15,Term 2 fee record
STU001268,Student 1268,Commerce,Tuition,25000,12500,Partial,2026-04-15,Term 3 fee record
STU001269,Student 1269,Primary,Tuition,12000,6000,Partial,2026-03-15,Term 1 fee record
STU001270,Student 1270,Senior,Tuition,18000,0,Overdue,2026-09-15,Term 2 fee record
STU001271,Student 1271,Commerce,Tuition,18000,18000,Paid,2026-01-15,Term 3 fee record
STU001272,Student 1272,Commerce,Tuition,25000,0,Overdue,2026-08-15,Term 1 fee record
STU001273,Student 1273,Senior,Tuition,25000,12500,Partial,2026-04-15,Term 2 fee record
STU001274,Student 1274,Secondary,Tuition,18000,0,Overdue,2026-09-15,Term 3 fee record
STU001275,Student 1275,Senior,Tuition,25000,0,Overdue,2026-05-15,Term 1 fee record
STU001276,Student 1276,Commerce,Tuition,12000,6000,Partial,2026-09-15,Term 2 fee record
STU001277,Student 1277,Primary,Tuition,12000,12000,Paid,2026-05-15,Term 3 fee record
STU001278,Student 1278,Primary,Tuition,12000,0,Pending,2026-05-15,Term 1 fee record
STU001279,Student 1279,Science,Tuition,18000,0,Pending,2026-02-15,Term 2 fee record
STU001280,Student 1280,Commerce,Tuition,18000,0,Pending,2026-06-15,Term 3 fee record
STU001281,Student 1281,Secondary,Tuition,25000,12500,Partial,2026-08-15,Term 1 fee record
STU001282,Student 1282,Science,Tuition,18000,18000,Paid,2026-07-15,Term 2 fee record
STU001283,Student 1283,Primary,Tuition,18000,0,Overdue,2026-03-15,Term 3 fee record
STU001284,Student 1284,Science,Tuition,25000,12500,Partial,2026-02-15,Term 1 fee record
STU001285,Student 1285,Commerce,Tuition,25000,12500,Partial,2026-01-15,Term 2 fee record
STU001286,Student 1286,Secondary,Tuition,18000,0,Overdue,2026-04-15,Term 3 fee record
STU001287,Student 1287,Science,Tuition,25000,0,Pending,2026-09-15,Term 1 fee record
STU001288,Student 1288,Science,Tuition,18000,9000,Partial,2026-08-15,Term 2 fee record
STU001289,Student 1289,Primary,Tuition,12000,0,Overdue,2026-06-15,Term 3 fee record
STU001290,Student 1290,Secondary,Tuition,25000,0,Overdue,2026-05-15,Term 1 fee record
STU001291,Student 1291,Commerce,Tuition,12000,12000,Paid,2026-01-15,Term 2 fee record
STU001292,Student 1292,Commerce,Tuition,25000,0,Overdue,2026-03-15,Term 3 fee record
STU001293,Student 1293,Senior,Tuition,25000,12500,Partial,2026-05-15,Term 1 fee record
STU001294,Student 1294,Secondary,Tuition,25000,12500,Partial,2026-04-15,Term 2 fee record
STU001295,Student 1295,Secondary,Tuition,18000,0,Overdue,2026-02-15,Term 3 fee record
STU001296,Student 1296,Secondary,Tuition,25000,25000,Paid,2026-05-15,Term 1 fee record
STU001297,Student 1297,Commerce,Tuition,18000,9000,Partial,2026-04-15,Term 2 fee record
STU001298,Student 1298,Senior,Tuition,18000,9000,Partial,2026-04-15,Term 3 fee record
STU001299,Student 1299,Commerce,Tuition,12000,0,Pending,2026-02-15,Term 1 fee record
STU001300,Student 1300,Senior,Tuition,18000,9000,Partial,2026-03-15,Term 2 fee record
STU001301,Student 1301,Primary,Tuition,18000,0,Pending,2026-08-15,Term 3 fee record
STU001302,Student 1302,Commerce,Tuition,18000,0,Overdue,2026-07-15,Term 1 fee record
STU001303,Student 1303,Primary,Tuition,12000,0,Overdue,2026-01-15,Term 2 fee record
STU001304,Student 1304,Commerce,Tuition,18000,9000,Partial,2026-06-15,Term 3 fee record
STU001305,Student 1305,Primary,Tuition,12000,0,Overdue,2026-07-15,Term 1 fee record
STU001306,Student 1306,Primary,Tuition,12000,0,Overdue,2026-02-15,Term 2 fee record
STU001307,Student 1307,Secondary,Tuition,12000,6000,Partial,2026-03-15,Term 3 fee record
STU001308,Student 1308,Secondary,Tuition,18000,0,Overdue,2026-05-15,Term 1 fee record
STU001309,Student 1309,Senior,Tuition,25000,12500,Partial,2026-06-15,Term 2 fee record
STU001310,Student 1310,Primary,Tuition,18000,0,Pending,2026-09-15,Term 3 fee record
STU001311,Student 1311,Senior,Tuition,25000,25000,Paid,2026-08-15,Term 1 fee record
STU001312,Student 1312,Science,Tuition,25000,25000,Paid,2026-01-15,Term 2 fee record
STU001313,Student 1313,Commerce,Tuition,25000,0,Pending,2026-05-15,Term 3 fee record
STU001314,Student 1314,Commerce,Tuition,12000,0,Pending,2026-05-15,Term 1 fee record
STU001315,Student 1315,Senior,Tuition,25000,25000,Paid,2026-01-15,Term 2 fee record
STU001316,Student 1316,Primary,Tuition,25000,0,Pending,2026-08-15,Term 3 fee record
STU001317,Student 1317,Commerce,Tuition,12000,0,Pending,2026-03-15,Term 1 fee record
STU001318,Student 1318,Science,Tuition,18000,0,Overdue,2026-09-15,Term 2 fee record
STU001319,Student 1319,Senior,Tuition,25000,12500,Partial,2026-05-15,Term 3 fee record
STU001320,Student 1320,Commerce,Tuition,12000,12000,Paid,2026-04-15,Term 1 fee record
STU001321,Student 1321,Science,Tuition,12000,0,Overdue,2026-09-15,Term 2 fee record
STU001322,Student 1322,Commerce,Tuition,12000,12000,Paid,2026-05-15,Term 3 fee record
STU001323,Student 1323,Senior,Tuition,18000,0,Pending,2026-03-15,Term 1 fee record
STU001324,Student 1324,Secondary,Tuition,18000,18000,Paid,2026-08-15,Term 2 fee record
STU001325,Student 1325,Primary,Tuition,18000,18000,Paid,2026-05-15,Term 3 fee record
STU001326,Student 1326,Commerce,Tuition,25000,25000,Paid,2026-08-15,Term 1 fee record
STU001327,Student 1327,Secondary,Tuition,18000,9000,Partial,2026-06-15,Term 2 fee record
STU001328,Student 1328,Senior,Tuition,25000,12500,Partial,2026-07-15,Term 3 fee record
STU001329,Student 1329,Senior,Tuition,18000,18000,Paid,2026-01-15,Term 1 fee record
STU001330,Student 1330,Commerce,Tuition,25000,25000,Paid,2026-05-15,Term 2 fee record
STU001331,Student 1331,Science,Tuition,25000,25000,Paid,2026-02-15,Term 3 fee record
STU001332,Student 1332,Science,Tuition,25000,0,Overdue,2026-07-15,Term 1 fee record
STU001333,Student 1333,Commerce,Tuition,12000,6000,Partial,2026-04-15,Term 2 fee record
STU001334,Student 1334,Commerce,Tuition,18000,0,Overdue,2026-04-15,Term 3 fee record
STU001335,Student 1335,Secondary,Tuition,25000,25000,Paid,2026-03-15,Term 1 fee record
STU001336,Student 1336,Science,Tuition,18000,9000,Partial,2026-09-15,Term 2 fee record
STU001337,Student 1337,Commerce,Tuition,25000,0,Overdue,2026-07-15,Term 3 fee record
STU001338,Student 1338,Commerce,Tuition,18000,18000,Paid,2026-03-15,Term 1 fee record
STU001339,Student 1339,Primary,Tuition,18000,0,Pending,2026-09-15,Term 2 fee record
STU001340,Student 1340,Primary,Tuition,25000,0,Overdue,2026-01-15,Term 3 fee record
STU001341,Student 1341,Senior,Tuition,25000,0,Overdue,2026-09-15,Term 1 fee record
STU001342,Student 1342,Secondary,Tuition,12000,0,Overdue,2026-06-15,Term 2 fee record
STU001343,Student 1343,Science,Tuition,12000,0,Overdue,2026-01-15,Term 3 fee record
STU001344,Student 1344,Secondary,Tuition,25000,0,Overdue,2026-08-15,Term 1 fee record
STU001345,Student 1345,Science,Tuition,12000,0,Pending,2026-03-15,Term 2 fee record
STU001346,Student 1346,Secondary,Tuition,18000,0,Pending,2026-08-15,Term 3 fee record
STU001347,Student 1347,Secondary,Tuition,18000,0,Overdue,2026-03-15,Term 1 fee record
STU001348,Student 1348,Primary,Tuition,18000,18000,Paid,2026-04-15,Term 2 fee record
STU001349,Student 1349,Commerce,Tuition,18000,0,Overdue,2026-03-15,Term 3 fee record
STU001350,Student 1350,Senior,Tuition,12000,0,Overdue,2026-02-15,Term 1 fee record
STU001351,Student 1351,Science,Tuition,18000,18000,Paid,2026-01-15,Term 2 fee record
STU001352,Student 1352,Senior,Tuition,12000,0,Pending,2026-03-15,Term 3 fee record
STU001353,Student 1353,Primary,Tuition,12000,0,Pending,2026-06-15,Term 1 fee record
STU001354,Student 1354,Primary,Tuition,25000,25000,Paid,2026-07-15,Term 2 fee record
STU001355,Student 1355,Secondary,Tuition,18000,18000,Paid,2026-05-15,Term 3 fee record
STU001356,Student 1356,Secondary,Tuition,12000,0,Overdue,2026-07-15,Term 1 fee record
STU001357,Student 1357,Secondary,Tuition,18000,18000,Paid,2026-06-15,Term 2 fee record
STU001358,Student 1358,Commerce,Tuition,12000,0,Pending,2026-04-15,Term 3 fee record
STU001359,Student 1359,Secondary,Tuition,18000,9000,Partial,2026-02-15,Term 1 fee record
STU001360,Student 1360,Senior,Tuition,18000,18000,Paid,2026-02-15,Term 2 fee record
STU001361,Student 1361,Science,Tuition,25000,25000,Paid,2026-08-15,Term 3 fee record
STU001362,Student 1362,Primary,Tuition,25000,0,Overdue,2026-08-15,Term 1 fee record
STU001363,Student 1363,Secondary,Tuition,18000,0,Overdue,2026-06-15,Term 2 fee record
STU001364,Student 1364,Secondary,Tuition,25000,0,Overdue,2026-05-15,Term 3 fee record
STU001365,Student 1365,Senior,Tuition,18000,0,Overdue,2026-01-15,Term 1 fee record
STU001366,Student 1366,Science,Tuition,18000,0,Overdue,2026-09-15,Term 2 fee record
STU001367,Student 1367,Secondary,Tuition,25000,0,Pending,2026-08-15,Term 3 fee record
STU001368,Student 1368,Senior,Tuition,12000,6000,Partial,2026-05-15,Term 1 fee record
STU001369,Student 1369,Senior,Tuition,25000,25000,Paid,2026-01-15,Term 2 fee record
STU001370,Student 1370,Primary,Tuition,25000,0,Pending,2026-05-15,Term 3 fee record
STU001371,Student 1371,Senior,Tuition,18000,18000,Paid,2026-08-15,Term 1 fee record
STU001372,Student 1372,Senior,Tuition,12000,12000,Paid,2026-08-15,Term 2 fee record
STU001373,Student 1373,Secondary,Tuition,18000,18000,Paid,2026-01-15,Term 3 fee record
STU001374,Student 1374,Commerce,Tuition,25000,25000,Paid,2026-09-15,Term 1 fee record
STU001375,Student 1375,Senior,Tuition,18000,18000,Paid,2026-03-15,Term 2 fee record
STU001376,Student 1376,Science,Tuition,12000,0,Pending,2026-08-15,Term 3 fee record
STU001377,Student 1377,Commerce,Tuition,18000,9000,Partial,2026-05-15,Term 1 fee record
STU001378,Student 1378,Senior,Tuition,12000,0,Overdue,2026-06-15,Term 2 fee record
STU001379,Student 1379,Science,Tuition,25000,0,Pending,2026-09-15,Term 3 fee record
STU001380,Student 1380,Science,Tuition,25000,0,Overdue,2026-05-15,Term 1 fee record
STU001381,Student 1381,Primary,Tuition,18000,9000,Partial,2026-05-15,Term 2 fee record
STU001382,Student 1382,Secondary,Tuition,18000,0,Pending,2026-03-15,Term 3 fee record
STU001383,Student 1383,Science,Tuition,12000,0,Overdue,2026-09-15,Term 1 fee record
STU001384,Student 1384,Senior,Tuition,18000,9000,Partial,2026-06-15,Term 2 fee record
STU001385,Student 1385,Primary,Tuition,12000,0,Pending,2026-07-15,Term 3 fee record
STU001386,Student 1386,Science,Tuition,18000,9000,Partial,2026-01-15,Term 1 fee record
STU001387,Student 1387,Commerce,Tuition,18000,9000,Partial,2026-09-15,Term 2 fee record
STU001388,Student 1388,Primary,Tuition,12000,0,Overdue,2026-05-15,Term 3 fee record
STU001389,Student 1389,Senior,Tuition,18000,18000,Paid,2026-01-15,Term 1 fee record
STU001390,Student 1390,Science,Tuition,18000,18000,Paid,2026-02-15,Term 2 fee record
STU001391,Student 1391,Primary,Tuition,25000,25000,Paid,2026-08-15,Term 3 fee record
STU001392,Student 1392,Primary,Tuition,12000,6000,Partial,2026-05-15,Term 1 fee record
STU001393,Student 1393,Secondary,Tuition,12000,12000,Paid,2026-08-15,Term 2 fee record
STU001394,Student 1394,Science,Tuition,25000,0,Pending,2026-03-15,Term 3 fee record
STU001395,Student 1395,Commerce,Tuition,25000,25000,Paid,2026-07-15,Term 1 fee record
STU001396,Student 1396,Science,Tuition,18000,9000,Partial,2026-01-15,Term 2 fee record
STU001397,Student 1397,Primary,Tuition,18000,18000,Paid,2026-02-15,Term 3 fee record
STU001398,Student 1398,Commerce,Tuition,12000,0,Overdue,2026-04-15,Term 1 fee record
STU001399,Student 1399,Commerce,Tuition,12000,0,Pending,2026-03-15,Term 2 fee record
STU001400,Student 1400,Science,Tuition,18000,0,Pending,2026-06-15,Term 3 fee record
STU001401,Student 1401,Primary,Tuition,12000,0,Overdue,2026-02-15,Term 1 fee record
STU001402,Student 1402,Primary,Tuition,18000,9000,Partial,2026-08-15,Term 2 fee record
STU001403,Student 1403,Commerce,Tuition,12000,0,Overdue,2026-03-15,Term 3 fee record
STU001404,Student 1404,Primary,Tuition,12000,6000,Partial,2026-06-15,Term 1 fee record
STU001405,Student 1405,Science,Tuition,12000,0,Overdue,2026-09-15,Term 2 fee record
STU001406,Student 1406,Commerce,Tuition,25000,0,Pending,2026-05-15,Term 3 fee record
STU001407,Student 1407,Commerce,Tuition,18000,18000,Paid,2026-08-15,Term 1 fee record
STU001408,Student 1408,Commerce,Tuition,12000,0,Pending,2026-05-15,Term 2 fee record
STU001409,Student 1409,Primary,Tuition,25000,25000,Paid,2026-07-15,Term 3 fee record
STU001410,Student 1410,Primary,Tuition,12000,0,Overdue,2026-08-15,Term 1 fee record
STU001411,Student 1411,Commerce,Tuition,12000,0,Pending,2026-03-15,Term 2 fee record
STU001412,Student 1412,Secondary,Tuition,25000,12500,Partial,2026-04-15,Term 3 fee record
STU001413,Student 1413,Secondary,Tuition,12000,0,Pending,2026-01-15,Term 1 fee record
STU001414,Student 1414,Senior,Tuition,25000,0,Pending,2026-04-15,Term 2 fee record
STU001415,Student 1415,Science,Tuition,18000,9000,Partial,2026-04-15,Term 3 fee record
STU001416,Student 1416,Commerce,Tuition,18000,0,Pending,2026-02-15,Term 1 fee record
STU001417,Student 1417,Senior,Tuition,18000,18000,Paid,2026-08-15,Term 2 fee record
STU001418,Student 1418,Senior,Tuition,12000,0,Pending,2026-03-15,Term 3 fee record
STU001419,Student 1419,Commerce,Tuition,18000,18000,Paid,2026-07-15,Term 1 fee record
STU001420,Student 1420,Secondary,Tuition,18000,9000,Partial,2026-05-15,Term 2 fee record
STU001421,Student 1421,Commerce,Tuition,12000,0,Pending,2026-01-15,Term 3 fee record
STU001422,Student 1422,Science,Tuition,12000,0,Overdue,2026-08-15,Term 1 fee record
STU001423,Student 1423,Commerce,Tuition,18000,0,Pending,2026-04-15,Term 2 fee record
STU001424,Student 1424,Senior,Tuition,18000,0,Overdue,2026-06-15,Term 3 fee record
STU001425,Student 1425,Secondary,Tuition,12000,6000,Partial,2026-03-15,Term 1 fee record
STU001426,Student 1426,Commerce,Tuition,18000,0,Pending,2026-07-15,Term 2 fee record
STU001427,Student 1427,Primary,Tuition,12000,6000,Partial,2026-05-15,Term 3 fee record
STU001428,Student 1428,Primary,Tuition,18000,0,Overdue,2026-09-15,Term 1 fee record
STU001429,Student 1429,Commerce,Tuition,12000,6000,Partial,2026-01-15,Term 2 fee record
STU001430,Student 1430,Science,Tuition,25000,0,Overdue,2026-09-15,Term 3 fee record
STU001431,Student 1431,Science,Tuition,18000,9000,Partial,2026-05-15,Term 1 fee record
STU001432,Student 1432,Primary,Tuition,12000,0,Pending,2026-09-15,Term 2 fee record
STU001433,Student 1433,Secondary,Tuition,25000,12500,Partial,2026-06-15,Term 3 fee record
STU001434,Student 1434,Primary,Tuition,25000,0,Overdue,2026-06-15,Term 1 fee record
STU001435,Student 1435,Science,Tuition,12000,0,Pending,2026-07-15,Term 2 fee record
STU001436,Student 1436,Senior,Tuition,18000,0,Overdue,2026-02-15,Term 3 fee record
STU001437,Student 1437,Senior,Tuition,25000,0,Overdue,2026-02-15,Term 1 fee record
STU001438,Student 1438,Science,Tuition,25000,0,Overdue,2026-03-15,Term 2 fee record
STU001439,Student 1439,Commerce,Tuition,25000,12500,Partial,2026-05-15,Term 3 fee record
STU001440,Student 1440,Primary,Tuition,25000,0,Overdue,2026-04-15,Term 1 fee record
STU001441,Student 1441,Commerce,Tuition,12000,0,Pending,2026-04-15,Term 2 fee record
STU001442,Student 1442,Secondary,Tuition,25000,0,Overdue,2026-04-15,Term 3 fee record
STU001443,Student 1443,Primary,Tuition,25000,25000,Paid,2026-01-15,Term 1 fee record
STU001444,Student 1444,Science,Tuition,18000,0,Pending,2026-01-15,Term 2 fee record
STU001445,Student 1445,Science,Tuition,18000,9000,Partial,2026-05-15,Term 3 fee record
STU001446,Student 1446,Secondary,Tuition,18000,0,Pending,2026-09-15,Term 1 fee record
STU001447,Student 1447,Senior,Tuition,12000,6000,Partial,2026-09-15,Term 2 fee record
STU001448,Student 1448,Senior,Tuition,25000,12500,Partial,2026-02-15,Term 3 fee record
STU001449,Student 1449,Senior,Tuition,12000,6000,Partial,2026-06-15,Term 1 fee record
STU001450,Student 1450,Primary,Tuition,18000,0,Pending,2026-02-15,Term 2 fee record
STU001451,Student 1451,Secondary,Tuition,18000,0,Overdue,2026-02-15,Term 3 fee record
STU001452,Student 1452,Senior,Tuition,25000,25000,Paid,2026-06-15,Term 1 fee record
STU001453,Student 1453,Primary,Tuition,12000,12000,Paid,2026-09-15,Term 2 fee record
STU001454,Student 1454,Secondary,Tuition,25000,12500,Partial,2026-08-15,Term 3 fee record
STU001455,Student 1455,Science,Tuition,25000,25000,Paid,2026-02-15,Term 1 fee record
STU001456,Student 1456,Science,Tuition,25000,0,Pending,2026-04-15,Term 2 fee record
STU001457,Student 1457,Secondary,Tuition,18000,18000,Paid,2026-05-15,Term 3 fee record
STU001458,Student 1458,Science,Tuition,25000,25000,Paid,2026-04-15,Term 1 fee record
STU001459,Student 1459,Primary,Tuition,12000,6000,Partial,2026-02-15,Term 2 fee record
STU001460,Student 1460,Secondary,Tuition,12000,6000,Partial,2026-07-15,Term 3 fee record
STU001461,Student 1461,Science,Tuition,18000,0,Pending,2026-02-15,Term 1 fee record
STU001462,Student 1462,Science,Tuition,12000,12000,Paid,2026-03-15,Term 2 fee record
STU001463,Student 1463,Secondary,Tuition,25000,12500,Partial,2026-03-15,Term 3 fee record
STU001464,Student 1464,Secondary,Tuition,25000,0,Pending,2026-08-15,Term 1 fee record
STU001465,Student 1465,Science,Tuition,12000,12000,Paid,2026-04-15,Term 2 fee record
STU001466,Student 1466,Primary,Tuition,12000,6000,Partial,2026-07-15,Term 3 fee record
STU001467,Student 1467,Primary,Tuition,25000,0,Pending,2026-05-15,Term 1 fee record
STU001468,Student 1468,Primary,Tuition,12000,0,Overdue,2026-02-15,Term 2 fee record
STU001469,Student 1469,Science,Tuition,25000,25000,Paid,2026-07-15,Term 3 fee record
STU001470,Student 1470,Science,Tuition,12000,12000,Paid,2026-09-15,Term 1 fee record
STU001471,Student 1471,Senior,Tuition,12000,12000,Paid,2026-08-15,Term 2 fee record
STU001472,Student 1472,Commerce,Tuition,25000,0,Overdue,2026-06-15,Term 3 fee record
STU001473,Student 1473,Secondary,Tuition,18000,0,Pending,2026-06-15,Term 1 fee record
STU001474,Student 1474,Primary,Tuition,12000,0,Pending,2026-04-15,Term 2 fee record
STU001475,Student 1475,Commerce,Tuition,18000,0,Overdue,2026-08-15,Term 3 fee record
STU001476,Student 1476,Commerce,Tuition,25000,0,Pending,2026-04-15,Term 1 fee record
STU001477,Student 1477,Commerce,Tuition,25000,12500,Partial,2026-08-15,Term 2 fee record
STU001478,Student 1478,Primary,Tuition,25000,12500,Partial,2026-08-15,Term 3 fee record
STU001479,Student 1479,Primary,Tuition,12000,6000,Partial,2026-05-15,Term 1 fee record
STU001480,Student 1480,Primary,Tuition,12000,6000,Partial,2026-04-15,Term 2 fee record
STU001481,Student 1481,Primary,Tuition,18000,0,Overdue,2026-04-15,Term 3 fee record
STU001482,Student 1482,Secondary,Tuition,12000,6000,Partial,2026-03-15,Term 1 fee record
STU001483,Student 1483,Secondary,Tuition,25000,25000,Paid,2026-01-15,Term 2 fee record
STU001484,Student 1484,Senior,Tuition,12000,12000,Paid,2026-09-15,Term 3 fee record
STU001485,Student 1485,Primary,Tuition,18000,0,Pending,2026-01-15,Term 1 fee record
STU001486,Student 1486,Senior,Tuition,12000,12000,Paid,2026-03-15,Term 2 fee record
STU001487,Student 1487,Primary,Tuition,18000,9000,Partial,2026-06-15,Term 3 fee record
STU001488,Student 1488,Primary,Tuition,18000,0,Pending,2026-04-15,Term 1 fee record
STU001489,Student 1489,Primary,Tuition,18000,9000,Partial,2026-03-15,Term 2 fee record
STU001490,Student 1490,Primary,Tuition,25000,12500,Partial,2026-05-15,Term 3 fee record
STU001491,Student 1491,Secondary,Tuition,18000,9000,Partial,2026-04-15,Term 1 fee record
STU001492,Student 1492,Senior,Tuition,12000,0,Pending,2026-06-15,Term 2 fee record
STU001493,Student 1493,Science,Tuition,12000,0,Pending,2026-01-15,Term 3 fee record
STU001494,Student 1494,Commerce,Tuition,18000,18000,Paid,2026-05-15,Term 1 fee record
STU001495,Student 1495,Primary,Tuition,12000,0,Pending,2026-01-15,Term 2 fee record
STU001496,Student 1496,Primary,Tuition,25000,25000,Paid,2026-04-15,Term 3 fee record
STU001497,Student 1497,Primary,Tuition,25000,12500,Partial,2026-05-15,Term 1 fee record
STU001498,Student 1498,Commerce,Tuition,18000,0,Overdue,2026-02-15,Term 2 fee record
STU001499,Student 1499,Commerce,Tuition,25000,25000,Paid,2026-04-15,Term 3 fee record
STU001500,Student 1500,Senior,Tuition,12000,6000,Partial,2026-01-15,Term 1 fee record
STU001501,Student 1501,Commerce,Tuition,18000,18000,Paid,2026-08-15,Term 2 fee record
STU001502,Student 1502,Senior,Tuition,12000,12000,Paid,2026-05-15,Term 3 fee record
STU001503,Student 1503,Commerce,Tuition,12000,0,Overdue,2026-03-15,Term 1 fee record
STU001504,Student 1504,Science,Tuition,25000,0,Overdue,2026-06-15,Term 2 fee record
STU001505,Student 1505,Commerce,Tuition,25000,0,Overdue,2026-05-15,Term 3 fee record
STU001506,Student 1506,Senior,Tuition,25000,25000,Paid,2026-09-15,Term 1 fee record
STU001507,Student 1507,Science,Tuition,12000,6000,Partial,2026-04-15,Term 2 fee record
STU001508,Student 1508,Senior,Tuition,12000,0,Overdue,2026-08-15,Term 3 fee record
STU001509,Student 1509,Senior,Tuition,18000,0,Overdue,2026-06-15,Term 1 fee record
STU001510,Student 1510,Primary,Tuition,18000,0,Pending,2026-03-15,Term 2 fee record
STU001511,Student 1511,Secondary,Tuition,25000,12500,Partial,2026-03-15,Term 3 fee record
STU001512,Student 1512,Senior,Tuition,12000,12000,Paid,2026-05-15,Term 1 fee record
STU001513,Student 1513,Science,Tuition,25000,12500,Partial,2026-08-15,Term 2 fee record
STU001514,Student 1514,Commerce,Tuition,12000,12000,Paid,2026-07-15,Term 3 fee record
STU001515,Student 1515,Primary,Tuition,18000,9000,Partial,2026-08-15,Term 1 fee record
STU001516,Student 1516,Commerce,Tuition,12000,0,Pending,2026-01-15,Term 2 fee record
STU001517,Student 1517,Science,Tuition,18000,0,Overdue,2026-04-15,Term 3 fee record
STU001518,Student 1518,Primary,Tuition,18000,0,Overdue,2026-07-15,Term 1 fee record
STU001519,Student 1519,Primary,Tuition,12000,0,Overdue,2026-03-15,Term 2 fee record
STU001520,Student 1520,Secondary,Tuition,18000,18000,Paid,2026-02-15,Term 3 fee record
STU001521,Student 1521,Senior,Tuition,12000,0,Pending,2026-06-15,Term 1 fee record
STU001522,Student 1522,Commerce,Tuition,12000,0,Pending,2026-03-15,Term 2 fee record
STU001523,Student 1523,Primary,Tuition,18000,18000,Paid,2026-06-15,Term 3 fee record
STU001524,Student 1524,Secondary,Tuition,25000,0,Overdue,2026-09-15,Term 1 fee record
STU001525,Student 1525,Senior,Tuition,12000,0,Overdue,2026-01-15,Term 2 fee record
STU001526,Student 1526,Commerce,Tuition,25000,0,Pending,2026-06-15,Term 3 fee record
STU001527,Student 1527,Commerce,Tuition,18000,18000,Paid,2026-05-15,Term 1 fee record
STU001528,Student 1528,Senior,Tuition,25000,25000,Paid,2026-09-15,Term 2 fee record
STU001529,Student 1529,Secondary,Tuition,12000,6000,Partial,2026-06-15,Term 3 fee record
STU001530,Student 1530,Secondary,Tuition,25000,25000,Paid,2026-06-15,Term 1 fee record
STU001531,Student 1531,Science,Tuition,12000,0,Overdue,2026-08-15,Term 2 fee record
STU001532,Student 1532,Commerce,Tuition,25000,25000,Paid,2026-09-15,Term 3 fee record
STU001533,Student 1533,Science,Tuition,18000,0,Pending,2026-04-15,Term 1 fee record
STU001534,Student 1534,Primary,Tuition,12000,12000,Paid,2026-08-15,Term 2 fee record
STU001535,Student 1535,Science,Tuition,18000,9000,Partial,2026-07-15,Term 3 fee record
STU001536,Student 1536,Science,Tuition,12000,0,Overdue,2026-06-15,Term 1 fee record
STU001537,Student 1537,Primary,Tuition,25000,12500,Partial,2026-06-15,Term 2 fee record
